analyte,age,method,ri_low,ri_high,ri_mid,n
RDW,27,NORMA_q_age,12.92,14.57,13.74,5
RDW,28,NORMA_q_age,13.47,14.86,14.17,9
RDW,30,NORMA_q_age,12.56,14.59,13.57,8
RDW,31,NORMA_q_age,13.25,14.68,13.96,5
RDW,32,NORMA_q_age,12.47,14.29,13.38,6
RDW,33,NORMA_q_age,13.42,14.68,14.05,7
RDW,34,NORMA_q_age,12.32,14.21,13.26,13
RDW,35,NORMA_q_age,12.54,14.75,13.64,11
RDW,36,NORMA_q_age,12.77,16.22,14.49,9
RDW,37,NORMA_q_age,13.44,15.15,14.3,13
RDW,38,NORMA_q_age,11.99,15.24,13.62,12
RDW,39,NORMA_q_age,11.86,14.9,13.38,9
RDW,40,NORMA_q_age,12.94,15.26,14.1,15
RDW,41,NORMA_q_age,13.15,14.9,14.02,9
RDW,42,NORMA_q_age,13.58,15.72,14.65,16
RDW,43,NORMA_q_age,13.03,15.5,14.27,16
RDW,44,NORMA_q_age,12.72,14.95,13.84,15
RDW,45,NORMA_q_age,12.18,15.54,13.86,23
RDW,46,NORMA_q_age,12.51,15.14,13.83,27
RDW,47,NORMA_q_age,13.25,15.48,14.37,29
RDW,48,NORMA_q_age,13.77,15.44,14.6,13
RDW,49,NORMA_q_age,12.49,15.01,13.75,29
RDW,50,NORMA_q_age,13.0,14.91,13.95,34
RDW,51,NORMA_q_age,13.22,15.24,14.23,34
RDW,52,NORMA_q_age,12.76,15.22,13.99,30
RDW,53,NORMA_q_age,12.93,14.98,13.96,29
RDW,54,NORMA_q_age,12.74,14.92,13.83,32
RDW,55,NORMA_q_age,12.67,14.97,13.82,32
RDW,56,NORMA_q_age,12.95,15.21,14.08,35
RDW,57,NORMA_q_age,13.46,15.33,14.4,37
RDW,58,NORMA_q_age,12.7,14.97,13.84,42
RDW,59,NORMA_q_age,12.66,15.23,13.94,49
RDW,60,NORMA_q_age,12.78,15.12,13.95,46
RDW,61,NORMA_q_age,12.78,15.23,14.0,57
RDW,62,NORMA_q_age,13.01,15.03,14.02,45
RDW,63,NORMA_q_age,12.52,15.14,13.83,51
RDW,64,NORMA_q_age,12.43,15.3,13.86,49
RDW,65,NORMA_q_age,13.0,15.3,14.15,49
RDW,66,NORMA_q_age,12.88,15.23,14.06,64
RDW,67,NORMA_q_age,12.95,15.13,14.04,70
RDW,68,NORMA_q_age,12.99,15.31,14.15,54
RDW,69,NORMA_q_age,13.44,15.43,14.44,51
RDW,70,NORMA_q_age,13.12,15.14,14.13,43
RDW,71,NORMA_q_age,13.21,15.57,14.39,73
RDW,72,NORMA_q_age,12.68,15.17,13.92,48
RDW,73,NORMA_q_age,13.63,15.4,14.51,38
RDW,74,NORMA_q_age,12.77,15.15,13.96,52
RDW,75,NORMA_q_age,13.65,15.69,14.67,44
RDW,76,NORMA_q_age,13.13,15.53,14.33,43
RDW,77,NORMA_q_age,12.9,15.14,14.02,31
RDW,78,NORMA_q_age,12.97,15.32,14.14,50
RDW,79,NORMA_q_age,13.13,14.87,14.0,32
RDW,80,NORMA_q_age,13.13,15.37,14.25,37
RDW,81,NORMA_q_age,13.04,15.35,14.2,39
RDW,82,NORMA_q_age,13.16,15.24,14.2,34
RDW,83,NORMA_q_age,13.36,15.08,14.22,29
RDW,84,NORMA_q_age,13.49,15.17,14.33,33
RDW,85,NORMA_q_age,12.86,15.34,14.1,28
RDW,86,NORMA_q_age,13.93,15.5,14.71,31
RDW,87,NORMA_q_age,12.9,15.18,14.04,27
RDW,88,NORMA_q_age,12.38,15.25,13.81,30
RDW,89,NORMA_q_age,14.13,15.33,14.73,16
RDW,19,NORMA_334f7e21,12.97,14.24,13.6,7
RDW,20,NORMA_334f7e21,13.46,15.02,14.24,10
RDW,22,NORMA_334f7e21,11.07,15.18,13.13,7
RDW,24,NORMA_334f7e21,13.85,15.12,14.48,6
RDW,25,NORMA_334f7e21,12.19,15.34,13.76,6
RDW,26,NORMA_334f7e21,12.98,14.61,13.79,5
RDW,27,NORMA_334f7e21,12.94,14.53,13.73,5
RDW,28,NORMA_334f7e21,13.58,14.87,14.23,9
RDW,30,NORMA_334f7e21,12.56,14.65,13.61,8
RDW,31,NORMA_334f7e21,13.28,14.63,13.95,5
RDW,32,NORMA_334f7e21,12.79,14.39,13.59,6
RDW,33,NORMA_334f7e21,13.57,14.69,14.13,7
RDW,34,NORMA_334f7e21,12.35,14.15,13.25,13
RDW,35,NORMA_334f7e21,12.23,14.62,13.43,11
RDW,36,NORMA_334f7e21,13.25,16.25,14.75,9
RDW,37,NORMA_334f7e21,13.39,15.15,14.27,13
RDW,38,NORMA_334f7e21,12.38,15.2,13.79,12
RDW,39,NORMA_334f7e21,12.05,14.88,13.46,9
RDW,40,NORMA_334f7e21,13.08,15.22,14.15,15
RDW,41,NORMA_334f7e21,12.88,14.85,13.86,9
RDW,42,NORMA_334f7e21,13.59,15.7,14.64,16
RDW,43,NORMA_334f7e21,12.96,15.48,14.22,16
RDW,44,NORMA_334f7e21,12.51,14.9,13.7,15
RDW,45,NORMA_334f7e21,12.13,15.5,13.82,23
RDW,46,NORMA_334f7e21,12.44,15.17,13.81,27
RDW,47,NORMA_334f7e21,13.28,15.48,14.38,29
RDW,48,NORMA_334f7e21,13.84,15.48,14.66,13
RDW,49,NORMA_334f7e21,12.56,15.0,13.78,29
RDW,50,NORMA_334f7e21,12.94,14.96,13.95,34
RDW,51,NORMA_334f7e21,13.08,15.25,14.16,34
RDW,52,NORMA_334f7e21,12.48,15.21,13.85,30
RDW,53,NORMA_334f7e21,12.8,14.96,13.88,29
RDW,54,NORMA_334f7e21,12.75,14.96,13.86,32
RDW,55,NORMA_334f7e21,12.56,14.98,13.77,32
RDW,56,NORMA_334f7e21,12.6,15.23,13.91,35
RDW,57,NORMA_334f7e21,13.42,15.33,14.38,37
RDW,58,NORMA_334f7e21,12.62,14.95,13.79,42
RDW,59,NORMA_334f7e21,12.39,15.27,13.83,49
RDW,60,NORMA_334f7e21,12.66,15.16,13.91,46
RDW,61,NORMA_334f7e21,12.81,15.29,14.05,57
RDW,62,NORMA_334f7e21,12.96,15.02,13.99,45
RDW,63,NORMA_334f7e21,12.38,15.11,13.75,51
RDW,64,NORMA_334f7e21,12.34,15.28,13.81,49
RDW,65,NORMA_334f7e21,12.81,15.3,14.06,49
RDW,66,NORMA_334f7e21,12.82,15.26,14.04,64
RDW,67,NORMA_334f7e21,12.83,15.14,13.99,70
RDW,68,NORMA_334f7e21,12.97,15.31,14.14,54
RDW,69,NORMA_334f7e21,13.28,15.42,14.35,51
RDW,70,NORMA_334f7e21,13.05,15.16,14.11,43
RDW,71,NORMA_334f7e21,13.09,15.6,14.34,73
RDW,72,NORMA_334f7e21,12.56,15.14,13.85,48
RDW,73,NORMA_334f7e21,13.45,15.42,14.43,38
RDW,74,NORMA_334f7e21,12.32,15.14,13.73,52
RDW,75,NORMA_334f7e21,13.59,15.71,14.65,44
RDW,76,NORMA_334f7e21,12.94,15.55,14.25,43
RDW,77,NORMA_334f7e21,12.78,15.15,13.97,31
RDW,78,NORMA_334f7e21,12.83,15.32,14.08,50
RDW,79,NORMA_334f7e21,13.04,14.89,13.97,32
RDW,80,NORMA_334f7e21,13.03,15.39,14.21,37
RDW,81,NORMA_334f7e21,13.07,15.38,14.23,39
RDW,82,NORMA_334f7e21,13.1,15.22,14.16,34
RDW,83,NORMA_334f7e21,13.27,15.05,14.16,29
RDW,84,NORMA_334f7e21,13.45,15.23,14.34,33
RDW,85,NORMA_334f7e21,12.6,15.33,13.97,28
RDW,86,NORMA_334f7e21,14.0,15.54,14.77,31
RDW,87,NORMA_334f7e21,12.96,15.21,14.08,27
RDW,88,NORMA_334f7e21,12.42,15.3,13.86,30
RDW,89,NORMA_334f7e21,14.12,15.34,14.73,16
TBIL,19,NORMA_q_age_set_co,0.36,0.82,0.59,7
TBIL,20,NORMA_q_age_set_co,0.29,0.96,0.62,5
TBIL,21,NORMA_q_age_set_co,0.29,0.84,0.56,8
TBIL,22,NORMA_q_age_set_co,0.3,1.09,0.7,5
TBIL,23,NORMA_q_age_set_co,0.37,1.07,0.72,10
TBIL,24,NORMA_q_age_set_co,0.35,1.09,0.72,6
TBIL,25,NORMA_q_age_set_co,0.32,0.88,0.6,7
TBIL,26,NORMA_q_age_set_co,0.3,0.83,0.57,9
TBIL,27,NORMA_q_age_set_co,0.43,0.95,0.69,13
TBIL,28,NORMA_q_age_set_co,0.24,0.78,0.51,6
TBIL,29,NORMA_q_age_set_co,0.31,0.88,0.6,8
TBIL,30,NORMA_q_age_set_co,0.37,1.08,0.72,14
TBIL,31,NORMA_q_age_set_co,0.29,1.0,0.65,14
TBIL,32,NORMA_q_age_set_co,0.33,0.95,0.64,10
TBIL,33,NORMA_q_age_set_co,0.28,1.03,0.65,13
TBIL,34,NORMA_q_age_set_co,0.32,1.02,0.67,9
TBIL,35,NORMA_q_age_set_co,0.34,0.9,0.62,11
TBIL,36,NORMA_q_age_set_co,0.21,1.0,0.61,12
TBIL,37,NORMA_q_age_set_co,0.36,1.0,0.68,13
TBIL,39,NORMA_q_age_set_co,0.36,1.07,0.71,14
TBIL,40,NORMA_q_age_set_co,0.43,0.92,0.67,14
TBIL,41,NORMA_q_age_set_co,0.31,0.92,0.61,10
TBIL,42,NORMA_q_age_set_co,0.37,0.86,0.61,18
TBIL,43,NORMA_q_age_set_co,0.37,1.13,0.75,15
TBIL,44,NORMA_q_age_set_co,0.2,0.87,0.54,11
TBIL,45,NORMA_q_age_set_co,0.39,1.04,0.71,17
TBIL,46,NORMA_q_age_set_co,0.37,0.87,0.62,21
TBIL,47,NORMA_q_age_set_co,0.42,1.08,0.75,24
TBIL,48,NORMA_q_age_set_co,0.5,1.1,0.8,23
TBIL,49,NORMA_q_age_set_co,0.41,0.98,0.7,15
TBIL,50,NORMA_q_age_set_co,0.33,0.91,0.62,29
TBIL,51,NORMA_q_age_set_co,0.36,1.01,0.68,25
TBIL,52,NORMA_q_age_set_co,0.32,0.96,0.64,30
TBIL,53,NORMA_q_age_set_co,0.35,1.05,0.7,35
TBIL,54,NORMA_q_age_set_co,0.3,0.99,0.65,50
TBIL,55,NORMA_q_age_set_co,0.37,1.04,0.7,38
TBIL,56,NORMA_q_age_set_co,0.32,0.95,0.63,41
TBIL,57,NORMA_q_age_set_co,0.33,0.98,0.65,27
TBIL,58,NORMA_q_age_set_co,0.31,0.94,0.62,47
TBIL,59,NORMA_q_age_set_co,0.34,0.92,0.63,45
TBIL,60,NORMA_q_age_set_co,0.31,0.95,0.63,49
TBIL,61,NORMA_q_age_set_co,0.32,1.0,0.66,48
TBIL,62,NORMA_q_age_set_co,0.39,1.09,0.74,44
TBIL,63,NORMA_q_age_set_co,0.39,1.01,0.7,63
TBIL,64,NORMA_q_age_set_co,0.41,1.03,0.72,44
TBIL,65,NORMA_q_age_set_co,0.29,0.92,0.6,53
TBIL,66,NORMA_q_age_set_co,0.32,0.93,0.62,42
TBIL,67,NORMA_q_age_set_co,0.32,0.96,0.64,63
TBIL,68,NORMA_q_age_set_co,0.3,1.02,0.66,60
TBIL,69,NORMA_q_age_set_co,0.31,1.0,0.66,46
TBIL,70,NORMA_q_age_set_co,0.34,0.95,0.64,46
TBIL,71,NORMA_q_age_set_co,0.33,0.97,0.65,58
TBIL,72,NORMA_q_age_set_co,0.33,0.91,0.62,48
TBIL,73,NORMA_q_age_set_co,0.33,0.9,0.61,42
TBIL,74,NORMA_q_age_set_co,0.36,0.94,0.65,67
TBIL,75,NORMA_q_age_set_co,0.41,1.02,0.71,53
TBIL,76,NORMA_q_age_set_co,0.39,1.04,0.72,35
TBIL,77,NORMA_q_age_set_co,0.37,0.92,0.64,38
TBIL,78,NORMA_q_age_set_co,0.31,0.89,0.6,52
TBIL,79,NORMA_q_age_set_co,0.36,0.95,0.65,40
TBIL,80,NORMA_q_age_set_co,0.33,0.94,0.63,44
TBIL,81,NORMA_q_age_set_co,0.4,1.05,0.72,30
TBIL,82,NORMA_q_age_set_co,0.35,0.92,0.63,29
TBIL,83,NORMA_q_age_set_co,0.4,0.98,0.69,36
TBIL,84,NORMA_q_age_set_co,0.4,0.94,0.67,36
TBIL,85,NORMA_q_age_set_co,0.31,0.97,0.64,23
TBIL,86,NORMA_q_age_set_co,0.4,0.92,0.66,18
TBIL,87,NORMA_q_age_set_co,0.35,0.91,0.63,22
TBIL,88,NORMA_q_age_set_co,0.4,0.96,0.68,21
TBIL,89,NORMA_q_age_set_co,0.36,0.91,0.63,12
TBIL,19,NORMA,0.3,0.87,0.58,7
TBIL,20,NORMA,0.17,0.98,0.58,5
TBIL,21,NORMA,0.23,0.84,0.54,8
TBIL,22,NORMA,0.2,1.1,0.65,5
TBIL,23,NORMA,0.26,1.05,0.66,10
TBIL,24,NORMA,0.2,1.2,0.7,6
TBIL,25,NORMA,0.24,0.99,0.61,7
TBIL,26,NORMA,0.26,0.88,0.57,9
TBIL,27,NORMA,0.38,0.98,0.68,13
TBIL,28,NORMA,0.16,0.77,0.46,6
TBIL,29,NORMA,0.26,0.91,0.58,8
TBIL,30,NORMA,0.19,1.1,0.64,14
TBIL,31,NORMA,0.18,1.02,0.6,14
TBIL,32,NORMA,0.18,0.95,0.57,10
TBIL,33,NORMA,0.19,0.97,0.58,13
TBIL,34,NORMA,0.16,0.99,0.57,9
TBIL,35,NORMA,0.13,0.88,0.51,11
TBIL,36,NORMA,0.22,1.0,0.61,12
TBIL,37,NORMA,0.27,1.07,0.67,13
TBIL,39,NORMA,0.24,1.08,0.66,14
TBIL,40,NORMA,0.35,0.94,0.65,14
TBIL,41,NORMA,0.24,0.93,0.58,10
TBIL,42,NORMA,0.29,0.89,0.59,18
TBIL,43,NORMA,0.22,1.14,0.68,15
TBIL,44,NORMA,0.12,0.94,0.53,11
TBIL,45,NORMA,0.26,1.08,0.67,17
TBIL,46,NORMA,0.23,0.94,0.59,21
TBIL,47,NORMA,0.25,1.09,0.67,24
TBIL,48,NORMA,0.37,1.14,0.75,23
TBIL,49,NORMA,0.34,1.02,0.68,15
TBIL,50,NORMA,0.22,0.91,0.57,29
TBIL,51,NORMA,0.26,1.04,0.65,25
TBIL,52,NORMA,0.19,1.01,0.6,30
TBIL,53,NORMA,0.21,1.08,0.65,35
TBIL,54,NORMA,0.11,0.98,0.55,50
TBIL,55,NORMA,0.29,1.05,0.67,38
TBIL,56,NORMA,0.19,0.98,0.59,41
TBIL,57,NORMA,0.28,0.98,0.63,27
TBIL,58,NORMA,0.21,0.96,0.58,47
TBIL,59,NORMA,0.26,0.95,0.61,45
TBIL,60,NORMA,0.27,0.99,0.63,49
TBIL,61,NORMA,0.25,1.02,0.64,48
TBIL,62,NORMA,0.29,1.08,0.69,44
TBIL,63,NORMA,0.32,1.02,0.67,63
TBIL,64,NORMA,0.29,1.08,0.68,44
TBIL,65,NORMA,0.24,0.94,0.59,53
TBIL,66,NORMA,0.23,0.97,0.6,42
TBIL,67,NORMA,0.25,0.97,0.61,63
TBIL,68,NORMA,0.24,1.06,0.65,60
TBIL,69,NORMA,0.22,1.02,0.62,46
TBIL,70,NORMA,0.23,0.97,0.6,46
TBIL,71,NORMA,0.24,1.0,0.62,58
TBIL,72,NORMA,0.26,0.94,0.6,48
TBIL,73,NORMA,0.25,0.92,0.58,42
TBIL,74,NORMA,0.29,0.98,0.64,67
TBIL,75,NORMA,0.32,1.06,0.69,53
TBIL,76,NORMA,0.31,1.04,0.68,35
TBIL,77,NORMA,0.31,0.93,0.62,38
TBIL,78,NORMA,0.24,0.9,0.57,52
TBIL,79,NORMA,0.28,0.97,0.63,40
TBIL,80,NORMA,0.28,0.96,0.62,44
TBIL,81,NORMA,0.31,1.07,0.69,30
TBIL,82,NORMA,0.3,0.91,0.6,29
TBIL,83,NORMA,0.35,1.0,0.68,36
TBIL,84,NORMA,0.32,0.96,0.64,36
TBIL,85,NORMA,0.22,0.97,0.6,23
TBIL,86,NORMA,0.3,0.95,0.62,18
TBIL,87,NORMA,0.27,0.94,0.6,22
TBIL,88,NORMA,0.36,1.0,0.68,21
TBIL,89,NORMA,0.28,0.87,0.57,12
TBIL,19,NORMA_q_age,0.34,0.85,0.59,7
TBIL,20,NORMA_q_age,0.24,0.99,0.62,5
TBIL,21,NORMA_q_age,0.3,0.83,0.57,8
TBIL,22,NORMA_q_age,0.24,1.09,0.66,5
TBIL,23,NORMA_q_age,0.31,1.04,0.68,10
TBIL,24,NORMA_q_age,0.27,1.17,0.72,6
TBIL,25,NORMA_q_age,0.29,0.96,0.62,7
TBIL,26,NORMA_q_age,0.29,0.86,0.57,9
TBIL,27,NORMA_q_age,0.43,0.98,0.7,13
TBIL,28,NORMA_q_age,0.22,0.75,0.49,6
TBIL,29,NORMA_q_age,0.28,0.91,0.6,8
TBIL,30,NORMA_q_age,0.22,1.08,0.65,14
TBIL,31,NORMA_q_age,0.25,1.02,0.63,14
TBIL,32,NORMA_q_age,0.23,0.96,0.59,10
TBIL,33,NORMA_q_age,0.23,0.97,0.6,13
TBIL,34,NORMA_q_age,0.22,0.96,0.59,9
TBIL,35,NORMA_q_age,0.22,0.89,0.55,11
TBIL,36,NORMA_q_age,0.26,0.97,0.62,12
TBIL,37,NORMA_q_age,0.32,1.06,0.69,13
TBIL,39,NORMA_q_age,0.29,1.03,0.66,14
TBIL,40,NORMA_q_age,0.38,0.94,0.66,14
TBIL,41,NORMA_q_age,0.27,0.92,0.6,10
TBIL,42,NORMA_q_age,0.34,0.89,0.62,18
TBIL,43,NORMA_q_age,0.29,1.12,0.71,15
TBIL,44,NORMA_q_age,0.13,0.94,0.53,11
TBIL,45,NORMA_q_age,0.3,1.07,0.69,17
TBIL,46,NORMA_q_age,0.31,0.91,0.61,21
TBIL,47,NORMA_q_age,0.29,1.1,0.7,24
TBIL,48,NORMA_q_age,0.41,1.12,0.77,23
TBIL,49,NORMA_q_age,0.38,1.01,0.7,15
TBIL,50,NORMA_q_age,0.24,0.91,0.57,29
TBIL,51,NORMA_q_age,0.27,1.02,0.65,25
TBIL,52,NORMA_q_age,0.22,1.01,0.62,30
TBIL,53,NORMA_q_age,0.28,1.08,0.68,35
TBIL,54,NORMA_q_age,0.18,0.99,0.58,50
TBIL,55,NORMA_q_age,0.35,1.03,0.69,38
TBIL,56,NORMA_q_age,0.26,0.96,0.61,41
TBIL,57,NORMA_q_age,0.31,0.98,0.65,27
TBIL,58,NORMA_q_age,0.24,0.95,0.59,47
TBIL,59,NORMA_q_age,0.3,0.95,0.62,45
TBIL,60,NORMA_q_age,0.29,0.98,0.64,49
TBIL,61,NORMA_q_age,0.28,1.02,0.65,48
TBIL,62,NORMA_q_age,0.32,1.08,0.7,44
TBIL,63,NORMA_q_age,0.35,1.03,0.69,63
TBIL,64,NORMA_q_age,0.34,1.04,0.69,44
TBIL,65,NORMA_q_age,0.26,0.94,0.6,53
TBIL,66,NORMA_q_age,0.26,0.96,0.61,42
TBIL,67,NORMA_q_age,0.27,0.97,0.62,63
TBIL,68,NORMA_q_age,0.28,1.05,0.67,60
TBIL,69,NORMA_q_age,0.26,1.01,0.64,46
TBIL,70,NORMA_q_age,0.28,0.95,0.62,46
TBIL,71,NORMA_q_age,0.28,0.98,0.63,58
TBIL,72,NORMA_q_age,0.31,0.9,0.61,48
TBIL,73,NORMA_q_age,0.29,0.92,0.6,42
TBIL,74,NORMA_q_age,0.34,0.96,0.65,67
TBIL,75,NORMA_q_age,0.35,1.03,0.69,53
TBIL,76,NORMA_q_age,0.36,1.03,0.69,35
TBIL,77,NORMA_q_age,0.36,0.92,0.64,38
TBIL,78,NORMA_q_age,0.26,0.89,0.58,52
TBIL,79,NORMA_q_age,0.31,0.96,0.64,40
TBIL,80,NORMA_q_age,0.31,0.96,0.64,44
TBIL,81,NORMA_q_age,0.33,1.07,0.7,30
TBIL,82,NORMA_q_age,0.34,0.92,0.63,29
TBIL,83,NORMA_q_age,0.38,1.02,0.7,36
TBIL,84,NORMA_q_age,0.36,0.95,0.65,36
TBIL,85,NORMA_q_age,0.26,0.98,0.62,23
TBIL,86,NORMA_q_age,0.37,0.93,0.65,18
TBIL,87,NORMA_q_age,0.28,0.92,0.6,22
TBIL,88,NORMA_q_age,0.36,1.0,0.68,21
TBIL,89,NORMA_q_age,0.35,0.88,0.62,12
TBIL,19,NORMA_334f7e21,0.29,0.86,0.58,7
TBIL,20,NORMA_334f7e21,0.22,1.0,0.61,5
TBIL,21,NORMA_334f7e21,0.26,0.84,0.55,8
TBIL,22,NORMA_334f7e21,0.19,1.11,0.65,5
TBIL,23,NORMA_334f7e21,0.33,1.03,0.68,10
TBIL,24,NORMA_334f7e21,0.22,1.19,0.71,6
TBIL,25,NORMA_334f7e21,0.26,0.98,0.62,7
TBIL,26,NORMA_334f7e21,0.27,0.86,0.57,9
TBIL,27,NORMA_334f7e21,0.4,0.98,0.69,13
TBIL,28,NORMA_334f7e21,0.19,0.75,0.47,6
TBIL,29,NORMA_334f7e21,0.26,0.93,0.6,8
TBIL,30,NORMA_334f7e21,0.25,1.08,0.66,14
TBIL,31,NORMA_334f7e21,0.22,0.98,0.6,14
TBIL,32,NORMA_334f7e21,0.19,0.95,0.57,10
TBIL,33,NORMA_334f7e21,0.2,0.95,0.58,13
TBIL,34,NORMA_334f7e21,0.2,0.95,0.58,9
TBIL,35,NORMA_334f7e21,0.26,0.9,0.58,11
TBIL,36,NORMA_334f7e21,0.23,0.96,0.6,12
TBIL,37,NORMA_334f7e21,0.29,1.05,0.67,13
TBIL,39,NORMA_334f7e21,0.26,1.03,0.64,14
TBIL,40,NORMA_334f7e21,0.37,0.92,0.65,14
TBIL,41,NORMA_334f7e21,0.22,0.93,0.58,10
TBIL,42,NORMA_334f7e21,0.33,0.89,0.61,18
TBIL,43,NORMA_334f7e21,0.25,1.12,0.69,15
TBIL,44,NORMA_334f7e21,0.1,0.94,0.52,11
TBIL,45,NORMA_334f7e21,0.28,1.06,0.67,17
TBIL,46,NORMA_334f7e21,0.29,0.89,0.59,21
TBIL,47,NORMA_334f7e21,0.26,1.09,0.68,24
TBIL,48,NORMA_334f7e21,0.37,1.13,0.75,23
TBIL,49,NORMA_334f7e21,0.37,1.02,0.69,15
TBIL,50,NORMA_334f7e21,0.25,0.9,0.58,29
TBIL,51,NORMA_334f7e21,0.33,1.03,0.68,25
TBIL,52,NORMA_334f7e21,0.22,1.01,0.61,30
TBIL,53,NORMA_334f7e21,0.27,1.08,0.68,35
TBIL,54,NORMA_334f7e21,0.16,0.98,0.57,50
TBIL,55,NORMA_334f7e21,0.34,1.04,0.69,38
TBIL,56,NORMA_334f7e21,0.24,0.96,0.6,41
TBIL,57,NORMA_334f7e21,0.3,0.97,0.63,27
TBIL,58,NORMA_334f7e21,0.23,0.93,0.58,47
TBIL,59,NORMA_334f7e21,0.27,0.96,0.62,45
TBIL,60,NORMA_334f7e21,0.27,0.98,0.63,49
TBIL,61,NORMA_334f7e21,0.26,1.01,0.64,48
TBIL,62,NORMA_334f7e21,0.32,1.09,0.71,44
TBIL,63,NORMA_334f7e21,0.36,1.01,0.69,63
TBIL,64,NORMA_334f7e21,0.34,1.04,0.69,44
TBIL,65,NORMA_334f7e21,0.25,0.93,0.59,53
TBIL,66,NORMA_334f7e21,0.25,0.95,0.6,42
TBIL,67,NORMA_334f7e21,0.26,0.96,0.61,63
TBIL,68,NORMA_334f7e21,0.27,1.02,0.65,60
TBIL,69,NORMA_334f7e21,0.26,1.01,0.63,46
TBIL,70,NORMA_334f7e21,0.26,0.97,0.61,46
TBIL,71,NORMA_334f7e21,0.25,0.99,0.62,58
TBIL,72,NORMA_334f7e21,0.27,0.92,0.59,48
TBIL,73,NORMA_334f7e21,0.27,0.93,0.6,42
TBIL,74,NORMA_334f7e21,0.32,0.97,0.64,67
TBIL,75,NORMA_334f7e21,0.33,1.02,0.68,53
TBIL,76,NORMA_334f7e21,0.33,1.04,0.69,35
TBIL,77,NORMA_334f7e21,0.32,0.94,0.63,38
TBIL,78,NORMA_334f7e21,0.25,0.91,0.58,52
TBIL,79,NORMA_334f7e21,0.28,0.97,0.63,40
TBIL,80,NORMA_334f7e21,0.31,0.97,0.64,44
TBIL,81,NORMA_334f7e21,0.31,1.09,0.7,30
TBIL,82,NORMA_334f7e21,0.33,0.92,0.62,29
TBIL,83,NORMA_334f7e21,0.37,1.02,0.69,36
TBIL,84,NORMA_334f7e21,0.35,0.96,0.65,36
TBIL,85,NORMA_334f7e21,0.27,0.99,0.63,23
TBIL,86,NORMA_334f7e21,0.33,0.93,0.63,18
TBIL,87,NORMA_334f7e21,0.28,0.93,0.6,22
TBIL,88,NORMA_334f7e21,0.36,1.01,0.69,21
TBIL,89,NORMA_334f7e21,0.31,0.88,0.6,12
TGL,47,NORMA_q_age_set_co,113.57,164.13,138.85,6
TGL,48,NORMA_q_age_set_co,87.83,150.08,118.96,8
TGL,51,NORMA_q_age_set_co,83.27,147.33,115.3,10
TGL,52,NORMA_q_age_set_co,65.36,147.04,106.2,6
TGL,53,NORMA_q_age_set_co,89.02,138.42,113.72,7
TGL,54,NORMA_q_age_set_co,80.19,142.05,111.12,6
TGL,56,NORMA_q_age_set_co,72.95,144.51,108.73,8
TGL,57,NORMA_q_age_set_co,92.48,154.56,123.52,10
TGL,58,NORMA_q_age_set_co,83.51,148.86,116.19,9
TGL,59,NORMA_q_age_set_co,86.36,184.09,135.23,6
TGL,60,NORMA_q_age_set_co,89.23,146.99,118.11,7
TGL,61,NORMA_q_age_set_co,88.19,152.22,120.2,6
TGL,63,NORMA_q_age_set_co,61.22,149.62,105.42,12
TGL,64,NORMA_q_age_set_co,54.72,133.44,94.08,5
TGL,65,NORMA_q_age_set_co,83.64,136.77,110.21,5
TGL,66,NORMA_q_age_set_co,64.29,138.3,101.29,8
TGL,67,NORMA_q_age_set_co,81.76,143.87,112.82,12
TGL,68,NORMA_q_age_set_co,86.22,152.92,119.57,8
TGL,70,NORMA_q_age_set_co,95.84,175.52,135.68,5
TGL,71,NORMA_q_age_set_co,88.42,153.86,121.14,8
TGL,73,NORMA_q_age_set_co,38.24,142.56,90.4,5
TGL,74,NORMA_q_age_set_co,74.36,141.31,107.84,8
TGL,75,NORMA_q_age_set_co,68.95,137.96,103.46,5
TGL,76,NORMA_q_age_set_co,92.02,146.85,119.43,8
TGL,77,NORMA_q_age_set_co,63.92,135.53,99.72,6
TGL,78,NORMA_q_age_set_co,63.36,128.43,95.9,6
TGL,79,NORMA_q_age_set_co,50.54,132.47,91.51,5
TGL,83,NORMA_q_age_set_co,69.15,131.91,100.53,6
TGL,47,NORMA,91.43,158.87,125.15,6
TGL,48,NORMA,38.18,148.5,93.34,8
TGL,51,NORMA,63.64,150.99,107.32,10
TGL,52,NORMA,46.68,152.07,99.37,6
TGL,53,NORMA,51.7,142.23,96.96,7
TGL,54,NORMA,54.36,142.81,98.58,6
TGL,56,NORMA,63.54,154.33,108.94,8
TGL,57,NORMA,58.35,150.42,104.39,10
TGL,58,NORMA,51.87,147.16,99.52,9
TGL,59,NORMA,69.43,139.66,104.55,6
TGL,60,NORMA,67.93,145.99,106.96,7
TGL,61,NORMA,76.81,154.83,115.82,6
TGL,63,NORMA,46.77,152.54,99.65,12
TGL,64,NORMA,49.71,127.53,88.62,5
TGL,65,NORMA,78.86,137.69,108.28,5
TGL,66,NORMA,60.32,144.88,102.6,8
TGL,67,NORMA,74.3,144.17,109.24,12
TGL,68,NORMA,78.48,151.92,115.2,8
TGL,70,NORMA,77.06,163.39,120.23,5
TGL,71,NORMA,62.63,151.58,107.1,8
TGL,73,NORMA,20.21,143.93,82.07,5
TGL,74,NORMA,66.37,146.66,106.51,8
TGL,75,NORMA,66.81,126.87,96.84,5
TGL,76,NORMA,67.15,155.17,111.16,8
